,file_path,sentence,section
6483,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/3_p.xml,"7    highlight that Thailand shows all the highest scores of stress, anxiety, and depression scores, while Vietnam exhibits all the lowest scores among seven countries in Asia (China, Iran, Malaysia, Pakistan, Philippines, Thailand, and Vietnam).",INT
6484,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/5_p.xml,"Governments and organisations have discovered that COVID‐19 exerts a different impact on people according to their age (see e.g.,   19   ,    20   ,    21   ,    22   ,    23   ).",INT
6485,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/5_p.xml,"For instance, the Centres for Disease Control and Prevention (CDC; 2021), as of 18 June 2020, 93% of COVID‐19 death occur are reported in the population over 55 years of age.",INT
6486,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/5_p.xml,"European Commission   24    reports that 94% of fatalities are uniformly concentrated in the population over 60 years of age, and the case fatality rate (CFR) for all countries is starting to increase after age 50.",INT
6487,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,"For instance, Kuchler et al.",INT
6488,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,"26    exhibit that COVID‐19 is more likely to spread between regions with stronger social network connections in Westchester County, NY, in the US and Lodi province in Italy by using aggregated data from Facebook.",INT
6489,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,Li et al.,INT
6490,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,27    show that YouTube has tremendous potential to both support and hinder public health efforts for COVID‐19 from the top 75 viewed videos.,INT
6491,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,Block et al.,INT
6492,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,25    highlight that a strategic social network‐based reduction of contact significantly improves the effect of social distancing measures by adopting a social network approach.,INT
6493,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,Nielsen et al.,INT
6494,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/7_p.xml,28    report that superspreading sharply increases mitigations that reduce the overall personal contact number and that social clustering enhances this effect using a mathematical social network model.,INT
6495,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/2_p.xml,"Coronavirus (COVID‐19) has been one of the most important issues across the world (see e.g.,   1   ,    2   ,    3   ,    4   ,    5   ).",INT
6496,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/2_p.xml,"As of 18 June 2020, according to the Johns Hopkins Coronavirus Resource Centre, more than 8.28 million cases have been reported across 188 countries, resulting in more than 446,000 deaths.",INT
6497,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/2_p.xml,COVID‐19 is considered as one of the worst viruses in human history since it has a dominant contagious disease and infection fatality rate.,INT
6498,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/6_p.xml,"Scholars have also explored how COVID‐19 plays a significant role in people and information dissemination tools by employing Social Network Services (SNS) and Social Network Analysis (SNA; see e.g.,   25   ,    26   ,    27   ,    28   ).",INT
6499,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/6_p.xml,"This is because SNS and SNA are some of the most important data sources and visualisation methodologies for information dissemination in our knowledge‐based society and are utilised in many academic fields, such as medicine, urban planning, business, engineering, and so on.",INT
6500,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/4_p.xml,"Most countries and policy makers have developed many disease policies to control the COVID‐19 pandemic, such as lockdown, social distancing, face mask use, hand hygiene, training, and workplace safety (see e.g.,   8   ,    9   ,    10   ,    11   ,    12   ,    13   ,    14   ,    15   ,    16   ,    17   ,    18   ).",INT
6501,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/4_p.xml,"For example, Le et al.",INT
6502,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/4_p.xml,10    report that Vietnam implements a partial lockdown on 1 April 2020 where residents are be able to go outside only for essential needs and have to stay at home.,INT
6503,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/4_p.xml,Tan et al.,INT
6504,/Users/pm286/projects/semanticClimate/climate_justice/PMC9348123/sections/2_body/0_introduction/4_p.xml,"15    show that the Chinese government implements lockdown and quarantine on Chongqing to control the COVID‐19 epidemic, and all workers are forced to cease working from 31 January 2020 to 9 February 2020.",INT
6505,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/0_title.xml,Introduction: the two crises in an emergency room,INT
6506,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,"In many senses, the coronavirus disease 2019 (COVID-19) pandemic testifies to what policy responses to a crisis look like.",INT
6507,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,"In times of crisis, decisive intervention is required to prevent catastrophic damage from unfolding (Hulme et al.",INT
6508,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,2020 ; Lidskog et al.,INT
6509,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,2020 ).,INT
6510,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,The mathematical models predicted that unmitigated virus outbreak would lead to a precipitous rise in death rates from COVID-19 (Adam  2020 ).,INT
6511,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,"The distressing model predictions forced many governments to swiftly impose emergency measures that were unimaginable in normal times, such as shutting down schools and business, prohibiting public gatherings and closing national borders.",INT
6512,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,"Just like rescuing a patient taken to a hospital emergency room, these draconian measures were justified simply because it is ethically unacceptable not to save lives from  preventable  deaths (Orr and Wolff  2015 ).",INT
6513,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/3_p.xml,Zinn ( 2020 ) called COVID-19 a “monstrous threat” that “legitimises significant restrictions to people’s freedom and is justified by the ethics to keep everyone safe”.,INT
6514,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/1_p.xml,  We cannot solve a crisis without treating it as a crisis.—Greta Thunberg,INT
6515,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/5_p.xml,This inequality paradox involved with COVID-19 response shows clearly the  social  nature of the crises we face (Hulme et al.,INT
6516,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/5_p.xml,2020 ).,INT
6517,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/5_p.xml,"Insomuch as governments need to control the virus and hence maintain the healthcare system for patient treatment, they must also protect the economy to help those who are affected by secondary risks of the pandemic not to fall into impoverishment (McKee and Stuckler  2020 ).",INT
6518,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/5_p.xml,"At the centre of responding to the coronavirus crisis are health and equality (or lack thereof), both of which are inextricably tied to each other.",INT
6519,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/2_p.xml,"In December 2018, a young Swedish girl, Greta Thunberg, made a public speech at the Twenty-Fourth Conference of Parties to the United Nations Framework Convention on Climate Change in Katowice, Poland.",INT
6520,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/2_p.xml,"After that, she soon became a global icon of new-generation climate activism.",INT
6521,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/2_p.xml,The above catchphrase alluded to the disjuncture between a growing sense of urgency of global climate risk and a sluggish pace of policy actions on reducing greenhouse gas emissions.,INT
6522,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/2_p.xml,It effectively captures the public’s frustration at inadequate governmental responses to the climate crisis.,INT
6523,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/2_p.xml,But this now famous line of hers also raises an important question: What kind of crisis climate change is and what does “treating a crisis as a crisis” really mean?,INT
6524,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/6_p.xml,"In this essay, we argue that both climate change and global pandemic are the result of the unsustainable growth of human activities.",INT
6525,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/6_p.xml,"The two crises are a true testament to the Anthropocene, a new geological epoch of our own making (Crutzen  2002 ).",INT
6526,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/6_p.xml,The pandemic can provide an unfortunate yet rare opportunity to take more seriously the concept of health in environmental sustainability research.,INT
6527,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/6_p.xml,A focus on health and well-being in the sustainability challenges helps us to pay judicious attention to human society and inequalities within it rather than the natural environment.,INT
6528,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/6_p.xml,"The fundamental ethical challenge is, however, to create a shared sense of responsibility for protecting the health of “unknown others” through empathy.",INT
6529,/Users/pm286/projects/semanticClimate/climate_justice/PMC7648241/sections/2_body/0_introduction__the_two_crises_i/4_p.xml,"However, the COVID-19 pandemic has also revealed an underlying chronic social illness of the world: pervasive social and economic inequalities (Zinn  2020 ).",INT
