anchor,a_text,target,t_text
climate_resilient_development_pathways__crdps_,Trajectories that strengthen sustainable development and efforts to eradicate  poverty  and reduce i,ethics,  Ethics Ethics  involves questions of  justice  and value. Justice is concerned with right and wron
climate_resilient_development_pathways__crdps_,Trajectories that strengthen sustainable development and efforts to eradicate  poverty  and reduce i,equity,"  Equity The principle of being fair and impartial, and a basis for understanding how the  impacts  "
climate_resilient_development_pathways__crdps_,Trajectories that strengthen sustainable development and efforts to eradicate  poverty  and reduce i,feasibility,"  Feasibility In this report,  feasibility  refers to the potential for a  mitigation  or  adaptatio"
climate_resilient_development_pathways__crdps_,Trajectories that strengthen sustainable development and efforts to eradicate  poverty  and reduce i,global_warming,  Global warming Global warming  refers to the increase in global surface temperature relative to a 
climate_resilient_development_pathways__crdps_,Trajectories that strengthen sustainable development and efforts to eradicate  poverty  and reduce i,well-being,"  Well-being A state of existence that fulfils various human needs, including material living condit"
climate-resilient_pathways,Iterative processes for managing change within complex systems in order to reduce disruptions and en,climate_change,"  Climate change A change in the state of the  climate  that can be identified (e.g., by using or lo"
climate-resilient_pathways,Iterative processes for managing change within complex systems in order to reduce disruptions and en,development_pathways,  Development pathways See  Pathways .
climate-resilient_pathways,Iterative processes for managing change within complex systems in order to reduce disruptions and en,development_pathways,  Development pathways Development pathways  evolve as the result of the countless decisions being m
development_pathways,Development pathways  evolve as the result of the countless decisions being made and actions being t,development_pathways,  Development pathways See  Pathways .
development_pathways,Development pathways  evolve as the result of the countless decisions being made and actions being t,development_pathways,  Development pathways Development pathways  evolve as the result of the countless decisions being m
development_pathways,Development pathways  evolve as the result of the countless decisions being made and actions being t,institutions,"  Institutions Rules, norms and conventions that guide, constrain or enable human behaviours and pra"
development_pathways,Development pathways  evolve as the result of the countless decisions being made and actions being t,behavioural_change,"  Behavioural change In this report,  behavioural change  refers to alteration of human decisions an"
emission_pathways,Modelled trajectories of global  anthropogenic emissions  over the 21st century are termed  emission,anthropogenic_emissions,  Anthropogenic emissions See  Emissions .
emission_pathways,Modelled trajectories of global  anthropogenic emissions  over the 21st century are termed  emission,anthropogenic_emissions,"  Anthropogenic emissions Emissions  of  greenhouse gases (GHGs) ,  precursors  of GHGs and  aerosol"
emission_pathways,Modelled trajectories of global  anthropogenic emissions  over the 21st century are termed  emission,emission_pathways,  Emission pathways See  Pathways .
emission_pathways,Modelled trajectories of global  anthropogenic emissions  over the 21st century are termed  emission,emission_pathways,  Emission pathways Modelled trajectories of global  anthropogenic emissions  over the 21st century 
overshoot_pathways,"Pathways  that first exceed a specified concentration, forcing or  global warming  level, and then r",global_warming,  Global warming Global warming  refers to the increase in global surface temperature relative to a 
overshoot_pathways,"Pathways  that first exceed a specified concentration, forcing or  global warming  level, and then r",likelihood,"  Likelihood The chance of a specific outcome occurring, where this might be estimated probabilistic"
overshoot_pathways,"Pathways  that first exceed a specified concentration, forcing or  global warming  level, and then r",overshoot_pathways,  Overshoot pathways See  Pathways .
overshoot_pathways,"Pathways  that first exceed a specified concentration, forcing or  global warming  level, and then r",overshoot_pathways,"  Overshoot pathways Pathways  that first exceed a specified concentration, forcing or  global warmi"
overshoot_pathways,"Pathways  that first exceed a specified concentration, forcing or  global warming  level, and then r",overshoot_pathways,  Overshoot pathways See  Pathways .
overshoot_pathways,"Pathways  that first exceed a specified concentration, forcing or  global warming  level, and then r",overshoot_pathways,"  Overshoot pathways Pathways  that first exceed a specified concentration, forcing or  global warmi"
representative_concentration_pathways__rcps_,Scenarios  that include time series of  emissions  and concentrations of the full suite of  greenhou,land_use,"  Land use The total of arrangements, activities and inputs applied to a parcel of  land . The term "
